渴求	2003	3614	2544
渴求	2002	4094	2875
渴求	2001	3728	2545
渴望	year	sum(match_count)	sum(volume_count)
渴望	2008	29642	7405
渴望	2007	30768	8015
渴望	2006	40072	11819
渴望	2005	44900	13453
渴望	2004	38742	11248
渴望	2003	36956	10189
渴望	2002	37778	10847
渴望	2001	35976	9901
渴想	year	sum(match_count)	sum(volume_count)
渴想	2008	18	18
渴想	2007	8	8
渴想	2006	11	11
渴想	2005	14	14
渴想	2004	16	16
渴想	2003	10	10
渴想	2002	4	4
渴想	2001	8	8
肯	year	sum(match_count)	sum(volume_count)
肯	2008	18964	6332
肯	2007	20066	7092
肯	2006	28926	10700
肯	2005	33768	12216
肯	2004	29122	10142
肯	2003	27782	9715
肯	2002	30556	10443
肯	2001	29550	9574
肯定	year	sum(match_count)	sum(volume_count)
肯定	2008	213536	19263
肯定	2007	227546	21223
肯定	2006	309898	33223
肯定	2005	338080	37062
肯定	2004	290312	31171
肯定	2003	265816	27858
肯定	2002	281864	29483
肯定	2001	276616	26965
酷爱	year	sum(match_count)	sum(volume_count)
酷爱	2008	848	713
酷爱	2007	884	735
酷爱	2006	1396	1169
酷爱	2005	1600	1345
酷爱	2004	1302	1074
酷爱	2003	1180	1025
酷爱	2002	1354	1162
酷爱	2001	1258	1018
夸	year	sum(match_count)	sum(volume_count)
夸	2008	424	380
夸	2007	350	319
夸	2006	614	563
夸	2005	587	498
夸	2004	570	515
夸	2003	938	657
夸	2002	702	613
夸	2001	638	541
夸奖	year	sum(match_count)	sum(volume_count)
夸奖	2008	1137	851
夸奖	2007	1207	941
夸奖	2006	1624	1265
夸奖	2005	1806	1408
夸奖	2004	1419	1155
夸奖	2003	1496	1164
夸奖	2002	1816	1423
夸奖	2001	1612	1271
夸赞	year	sum(match_count)	sum(volume_count)
夸赞	2008	307	272
夸赞	2007	248	224
夸赞	2006	408	324
夸赞	2005	390	366
夸赞	2004	358	301
夸赞	2003	207	191
夸赞	2002	340	315
夸赞	2001	320	287
快	year	sum(match_count)	sum(volume_count)
快	2008	308026	19752
快	2007	324530	21948
快	2006	413012	34910
快	2005	499322	41223
快	2004	416974	33211
快	2003	374824	29554
快	2002	411216	31631
快	2001	415228	29306
快活	year	sum(match_count)	sum(volume_count)
快活	2008	1506	922
快活	2007	1914	1070
快活	2006	2537	1544
快活	2005	3182	1902
快活	2004	2632	1644
快活	2003	2364	1387
快活	2002	3362	1920
快活	2001	3098	1808
快乐	year	sum(match_count)	sum(volume_count)
快乐	2008	53412	8550
快乐	2007	54928	9138
快乐	2006	67032	12943
快乐	2005	79934	14501
快乐	2004	66114	11694
快乐	2003	62072	10714
快乐	2002	62814	11326
快乐	2001	53514	9704
快慰	year	sum(match_count)	sum(volume_count)
快慰	2008	99	99
快慰	2007	133	129
快慰	2006	195	181
快慰	2005	210	199
快慰	2004	222	212
快慰	2003	207	196
快慰	2002	244	228
快慰	2001	173	159
快意	year	sum(match_count)	sum(volume_count)
快意	2008	894	705
快意	2007	1086	790
快意	2006	1392	1037
快意	2005	1538	1153
快意	2004	1384	1015
快意	2003	1280	959
快意	2002	1637	1231
快意	2001	1492	1103
宽畅	year	sum(match_count)	sum(volume_count)
宽畅	2008	2	2
宽畅	2007	2	2
宽畅	2006	7	7
宽畅	2005	13	13
宽畅	2004	8	8
宽畅	2003	6	6
宽畅	2002	21	21
宽畅	2001	17	17
宽松	year	sum(match_count)	sum(volume_count)
宽松	2008	16950	4712
宽松	2007	15846	5052
宽松	2006	21312	7258
宽松	2005	24832	8514
宽松	2004	22568	7196
宽松	2003	21922	6470
宽松	2002	23646	6920
宽松	2001	23838	6668
狂喜	year	sum(match_count)	sum(volume_count)
狂喜	2008	357	318
狂喜	2007	403	342
狂喜	2006	480	405
狂喜	2005	526	473
狂喜	2004	457	393
狂喜	2003	497	424
狂喜	2002	524	455
狂喜	2001	408	378
狂想	year	sum(match_count)	sum(volume_count)
狂想	2008	26	26
狂想	2007	37	37
狂想	2006	42	41
狂想	2005	55	47
狂想	2004	46	40
狂想	2003	47	42
狂想	2002	52	52
狂想	2001	21	21
乐	year	sum(match_count)	sum(volume_count)
乐	2008	48908	8707
乐	2007	55738	9645
乐	2006	73556	14151
乐	2005	76590	16100
乐	2004	62270	13449
乐	2003	59370	12575
乐	2002	62678	13579
乐	2001	58286	12458
乐不可支	year	sum(match_count)	sum(volume_count)
乐不可支	2008	86	84
乐不可支	2007	106	106
乐不可支	2006	154	146
乐不可支	2005	133	129
乐不可支	2004	128	128
乐不可支	2003	108	100
乐不可支	2002	200	191
乐不可支	2001	147	145
乐意	year	sum(match_count)	sum(volume_count)
乐意	2008	3338	2028
乐意	2007	3644	2360
乐意	2006	4874	3272
乐意	2005	5910	3782
乐意	2004	5308	3424
乐意	2003	4502	2948
乐意	2002	5078	3312
乐意	2001	4578	2990
乐于	year	sum(match_count)	sum(volume_count)
乐于	2008	6424	3252
乐于	2007	6632	3550
乐于	2006	9422	5316
乐于	2005	10754	6068
乐于	2004	9670	5204
乐于	2003	8628	4706
乐于	2002	9354	5176
乐于	2001	8584	4782
乐滋滋	year	sum(match_count)	sum(volume_count)
乐滋滋	2008	10	10
乐滋滋	2007	15	13
乐滋滋	2006	14	14
乐滋滋	2005	22	22
乐滋滋	2004	9	9
乐滋滋	2003	6	6
乐滋滋	2002	6	6
乐滋滋	2001	10	10
理会	year	sum(match_count)	sum(volume_count)
理会	2008	5932	3212
理会	2007	6460	3477
理会	2006	9026	5188
理会	2005	11228	6184
理会	2004	8636	4898
理会	2003	7880	4348
理会	2002	9812	5075
理会	2001	8106	4511
理直气壮	year	sum(match_count)	sum(volume_count)
理直气壮	2008	2044	1473
理直气壮	2007	1956	1433
理直气壮	2006	2812	2093
理直气壮	2005	3012	2256
理直气壮	2004	3142	2232
理直气壮	2003	2694	1960
理直气壮	2002	3196	2244
理直气壮	2001	3306	2305
礼赞	year	sum(match_count)	sum(volume_count)
礼赞	2008	112	104
礼赞	2007	121	113
礼赞	2006	95	87
礼赞	2005	132	129
礼赞	2004	118	107
礼赞	2003	134	128
礼赞	2002	150	138
礼赞	2001	86	85
立项	year	sum(match_count)	sum(volume_count)
立项	2008	9960	2796
立项	2007	12649	3233
立项	2006	14063	3980
立项	2005	14492	4639
立项	2004	12362	3867
立项	2003	11277	3550
立项	2002	10394	3404
立项	2001	10923	3569
力主	year	sum(match_count)	sum(volume_count)
力主	2008	906	799
力主	2007	1016	899
力主	2006	1269	1100
力主	2005	1563	1330
力主	2004	1240	1094
力主	2003	1097	954
力主	2002	1252	1105
力主	2001	1382	1180
怜爱	year	sum(match_count)	sum(volume_count)
怜爱	2008	222	200
怜爱	2007	190	177
怜爱	2006	270	258
怜爱	2005	290	269
怜爱	2004	318	291
怜爱	2003	329	288
怜爱	2002	308	276
怜爱	2001	262	234
恋	year	sum(match_count)	sum(volume_count)
恋	2008	3662	1752
恋	2007	4684	1787
恋	2006	5321	2345
恋	2005	5488	2591
恋	2004	4549	2090
恋	2003	4204	2016
恋	2002	4432	2242
恋	2001	4338	2130
恋爱	year	sum(match_count)	sum(volume_count)
恋爱	2008	9580	2960
恋爱	2007	9390	2879
恋爱	2006	13924	4414
恋爱	2005	14670	4937
恋爱	2004	12646	3968
恋爱	2003	12568	3661
恋爱	2002	13732	4334
恋爱	2001	12854	4043
恋恋不舍	year	sum(match_count)	sum(volume_count)
恋恋不舍	2008	39	39
恋恋不舍	2007	38	38
恋恋不舍	2006	41	41
恋恋不舍	2005	62	62
恋恋不舍	2004	98	96
恋恋不舍	2003	39	39
恋恋不舍	2002	70	68
恋恋不舍	2001	65	61
领情	year	sum(match_count)	sum(volume_count)
领情	2008	168	161
领情	2007	164	156
领情	2006	192	190
领情	2005	188	180
领情	2004	218	197
领情	2003	222	210
领情	2002	210	201
领情	2001	228	213
留神	year	sum(match_count)	sum(volume_count)
留神	2008	97	97
留神	2007	120	117
留神	2006	171	156
留神	2005	165	145
留神	2004	142	136
留神	2003	140	130
留神	2002	171	161
留神	2001	167	153
留心	year	sum(match_count)	sum(volume_count)
留心	2008	1531	1279
留心	2007	1676	1363
留心	2006	2708	2094
留心	2005	3535	2671
留心	2004	2876	2206
留心	2003	2308	1881
留心	2002	2895	2324
留心	2001	2764	2082
留意	year	sum(match_count)	sum(volume_count)
留意	2008	4932	2796
留意	2007	5474	2852
留意	2006	7258	4273
留意	2005	8092	4856
留意	2004	6688	3911
留意	2003	6304	3706
留意	2002	6482	3760
留意	2001	5742	3412
买账	year	sum(match_count)	sum(volume_count)
买账	2008	81	76
买账	2007	123	121
买账	2006	138	134
买账	2005	112	108
买账	2004	98	98
买账	2003	94	94
买账	2002	158	154
买账	2001	81	81
满	year	sum(match_count)	sum(volume_count)
满	2008	53316	13086
满	2007	60884	14704
满	2006	90408	23431
满	2005	102432	27074
满	2004	76404	21327
满	2003	69922	19388
满	2002	77384	21044
满	2001	78532	19922
满面春风	year	sum(match_count)	sum(volume_count)
满面春风	2008	3	3
满面春风	2007	16	16
满面春风	2006	14	14
满面春风	2005	8	8
满面春风	2004	14	14
满面春风	2003	16	16
满面春风	2002	14	14
满面春风	2001	17	17
满意	year	sum(match_count)	sum(volume_count)
满意	2008	102596	11636
满意	2007	107280	13070
满意	2006	148650	20739
满意	2005	173930	24144
满意	2004	149612	19410
满意	2003	130054	17560
满意	2002	129620	18486
满意	2001	114956	17053
满足	year	sum(match_count)	sum(volume_count)
满足	2008	271532	14404
满足	2007	289296	16092
满足	2006	413730	26385
满足	2005	492804	30588
满足	2004	394724	24164
满足	2003	358814	21584
满足	2002	357116	23072
满足	2001	338908	20671
眉飞色舞	year	sum(match_count)	sum(volume_count)
眉飞色舞	2008	37	35
眉飞色舞	2007	28	28
眉飞色舞	2006	26	26
眉飞色舞	2005	44	44
眉飞色舞	2004	50	50
眉飞色舞	2003	37	36
眉飞色舞	2002	48	48
眉飞色舞	2001	32	32
美	year	sum(match_count)	sum(volume_count)
美	2008	332932	15812
美	2007	415522	17519
美	2006	536430	27397
美	2005	620850	31674
美	2004	552794	26282
美	2003	549944	24165
美	2002	551840	25557
美	2001	627056	23461
美滋滋	year	sum(match_count)	sum(volume_count)
美滋滋	2008	14	14
美滋滋	2007	20	20
美滋滋	2006	20	18
美滋滋	2005	26	26
美滋滋	2004	24	24
美滋滋	2003	22	20
美滋滋	2002	22	22
美滋滋	2001	22	22
梦寐以求	year	sum(match_count)	sum(volume_count)
梦寐以求	2008	2648	1859
梦寐以求	2007	3029	2098
梦寐以求	2006	4006	2959
梦寐以求	2005	4348	3160
梦寐以求	2004	4146	2894
梦寐以求	2003	3759	2673
梦寐以求	2002	4168	2945
梦寐以求	2001	3964	2728
梦想	year	sum(match_count)	sum(volume_count)
梦想	2008	41318	6603
梦想	2007	37792	7051
梦想	2006	45972	10060
梦想	2005	50926	11513
梦想	2004	41690	9360
梦想	2003	38452	8479
梦想	2002	39538	9248
梦想	2001	33110	7980
迷	year	sum(match_count)	sum(volume_count)
迷	2008	4186	2262
迷	2007	4026	2309
迷	2006	5048	3140
迷	2005	5938	3685
迷	2004	5174	3227
迷	2003	5196	3095
迷	2002	5296	3498
迷	2001	4908	3126
迷恋	year	sum(match_count)	sum(volume_count)
迷恋	2008	3952	2151
迷恋	2007	4039	2176
迷恋	2006	5551	3181
迷恋	2005	5489	3364
迷恋	2004	4782	2850
迷恋	2003	5539	2610
迷恋	2002	5060	2944
迷恋	2001	4526	2731
鸣谢	year	sum(match_count)	sum(volume_count)
鸣谢	2008	14	14
鸣谢	2007	22	22
鸣谢	2006	27	27
鸣谢	2005	22	22
鸣谢	2004	38	36
鸣谢	2003	24	24
鸣谢	2002	44	44
鸣谢	2001	5	5
膜拜	year	sum(match_count)	sum(volume_count)
膜拜	2008	171	138
膜拜	2007	111	92
膜拜	2006	220	179
膜拜	2005	237	209
膜拜	2004	172	154
膜拜	2003	241	174
膜拜	2002	148	137
膜拜	2001	146	119
默认	year	sum(match_count)	sum(volume_count)
默认	2008	9149	2682
默认	2007	10290	2953
默认	2006	48239	5298
默认	2005	73566	6685
默认	2004	9624	3583
默认	2003	10331	3394
默认	2002	11209	3507
默认	2001	7167	2925
默许	year	sum(match_count)	sum(volume_count)
默许	2008	1950	1413
默许	2007	1990	1471
默许	2006	2694	2045
默许	2005	3050	2273
默许	2004	2569	1954
默许	2003	2278	1736
默许	2002	2339	1849
默许	2001	1951	1575
慕	year	sum(match_count)	sum(volume_count)
慕	2008	1468	1170
慕	2007	1400	1157
慕	2006	1888	1632
慕	2005	2134	1798
慕	2004	1918	1513
慕	2003	1826	1437
慕	2002	1889	1577
慕	2001	1982	1598
慕名	year	sum(match_count)	sum(volume_count)
慕名	2008	239	229
慕名	2007	269	251
慕名	2006	343	322
慕名	2005	429	400
慕名	2004	388	368
慕名	2003	298	281
慕名	2002	281	258
慕名	2001	356	325
溺爱	year	sum(match_count)	sum(volume_count)
溺爱	2008	108	99
溺爱	2007	112	100
溺爱	2006	132	127
溺爱	2005	219	197
溺爱	2004	168	152
溺爱	2003	210	178
溺爱	2002	120	98
溺爱	2001	164	145
念	year	sum(match_count)	sum(volume_count)
念	2008	67564	9206
念	2007	71132	9942
念	2006	87726	15396
念	2005	93478	17528
念	2004	81052	14670
念	2003	78094	13064
念	2002	81228	14066
念	2001	74672	12650
盼	year	sum(match_count)	sum(volume_count)
盼	2008	6728	3044
盼	2007	6172	3128
盼	2006	6692	3994
盼	2005	7706	4466
盼	2004	6006	3666
盼	2003	5704	3244
盼	2002	5914	3412
盼	2001	5750	3400
盼望	year	sum(match_count)	sum(volume_count)
盼望	2008	6136	3054
盼望	2007	5636	3138
盼望	2006	8596	4734
盼望	2005	9712	5433
盼望	2004	8624	4473
盼望	2003	8586	4344
盼望	2002	9520	4925
盼望	2001	9716	4827
佩	year	sum(match_count)	sum(volume_count)
佩	2008	4696	1694
佩	2007	4590	1814
佩	2006	6938	2440
佩	2005	6602	2794
佩	2004	6374	2532
佩	2003	6396	2418
佩	2002	5910	2462
佩	2001	6030	2144
佩服	year	sum(match_count)	sum(volume_count)
佩服	2008	2064	1464
佩服	2007	2146	1526
佩服	2006	3002	2160
佩服	2005	3610	2586
佩服	2004	2956	2110
佩服	2003	2508	1788
佩服	2002	3468	2340
佩服	2001	2818	2010
捧场	year	sum(match_count)	sum(volume_count)
捧场	2008	824	626
捧场	2007	836	653
捧场	2006	1137	899
捧场	2005	1334	1059
捧场	2004	1156	917
捧场	2003	996	803
捧场	2002	1312	1003
捧场	2001	1100	866
批准	year	sum(match_count)	sum(volume_count)
批准	2008	159654	9863
批准	2007	211572	11525
批准	2006	440548	17966
批准	2005	452160	20451
批准	2004	337586	16938
批准	2003	327312	14966
批准	2002	328476	16098
批准	2001	397994	15099
偏爱	year	sum(match_count)	sum(volume_count)
偏爱	2008	2906	1914
偏爱	2007	3072	2134
偏爱	2006	4569	3147
偏爱	2005	5045	3514
偏爱	2004	4456	3138
偏爱	2003	4166	2691
偏爱	2002	3812	2736
偏爱	2001	3511	2460
偏好	year	sum(match_count)	sum(volume_count)
偏好	2008	20250	3559
偏好	2007	20894	3949
偏好	2006	27094	5463
偏好	2005	34436	6505
偏好	2004	27300	5341
偏好	2003	23388	4526
偏好	2002	18732	4346
偏好	2001	16270	3730
偏重	year	sum(match_count)	sum(volume_count)
偏重	2008	9122	4001
偏重	2007	9354	4400
偏重	2006	12800	6346
偏重	2005	14568	7011
偏重	2004	12442	6001
偏重	2003	11436	5457
偏重	2002	12198	5888
偏重	2001	11508	5399
飘飘然	year	sum(match_count)	sum(volume_count)
飘飘然	2008	576	515
飘飘然	2007	584	498
飘飘然	2006	915	773
飘飘然	2005	960	836
飘飘然	2004	834	747
飘飘然	2003	700	626
飘飘然	2002	1019	866
飘飘然	2001	940	764
普天同庆	year	sum(match_count)	sum(volume_count)
普天同庆	2008	74	70
普天同庆	2007	45	45
普天同庆	2006	62	58
普天同庆	2005	63	59
普天同庆	2004	42	36
普天同庆	2003	48	44
普天同庆	2002	59	55
普天同庆	2001	82	82
期	year	sum(match_count)	sum(volume_count)
期	2008	796374	24218
期	2007	844340	26930
期	2006	1238572	42465
期	2005	1283352	47506
期	2004	1067686	39666
期	2003	913370	35613
期	2002	899296	37084
期	2001	850242	33827
期待	year	sum(match_count)	sum(volume_count)
期待	2008	46128	8490
期待	2007	43134	9112
期待	2006	50794	13236
期待	2005	53076	14828
期待	2004	43020	11971
期待	2003	37024	10327
期待	2002	36582	11071
期待	2001	32024	9508
期盼	year	sum(match_count)	sum(volume_count)
期盼	2008	26	24
期盼	2007	37	22
期盼	2006	13	13
期盼	2005	6	4
期盼	2004	4	2
期盼	2003	2	2
期盼	2002	6	4
期盼	2001	5	3
期望	year	sum(match_count)	sum(volume_count)
期望	2008	44820	9419
期望	2007	48356	10524
期望	2006	70792	16395
期望	2005	90700	18988
期望	2004	72664	14978
期望	2003	64758	13653
期望	2002	58856	14288
期望	2001	51396	13193
祈盼	year	sum(match_count)	sum(volume_count)
祈盼	2008	256	236
祈盼	2007	291	267
祈盼	2006	430	364
祈盼	2005	391	329
祈盼	2004	304	268
祈盼	2003	257	231
祈盼	2002	327	290
祈盼	2001	323	280
企	year	sum(match_count)	sum(volume_count)
企	2008	103708	6049
企	2007	116308	7000
企	2006	151424	10671
企	2005	180690	12368
企	2004	161974	10292
企	2003	164068	9730
企	2002	179370	10177
企	2001	201158	9735
企盼	year	sum(match_count)	sum(volume_count)
企盼	2008	1178	970
企盼	2007	1305	1100
企盼	2006	1761	1475
企盼	2005	2188	1766
企盼	2004	1799	1472
企盼	2003	1755	1447
企盼	2002	2008	1638
企盼	2001	1884	1551
企望	year	sum(match_count)	sum(volume_count)
企望	2008	276	266
企望	2007	338	318
企望	2006	480	446
企望	2005	564	517
企望	2004	451	429
企望	2003	485	442
企望	2002	492	444
企望	2001	535	510
器重	year	sum(match_count)	sum(volume_count)
器重	2008	866	743
器重	2007	950	799
器重	2006	1400	1181
器重	2005	1715	1438
器重	2004	1345	1191
器重	2003	1104	894
器重	2002	1326	1130
器重	2001	1250	1096
牵肠挂肚	year	sum(match_count)	sum(volume_count)
牵肠挂肚	2008	30	30
牵肠挂肚	2007	17	17
牵肠挂肚	2006	27	27
牵肠挂肚	2005	27	27
牵肠挂肚	2004	22	22
牵肠挂肚	2003	28	28
牵肠挂肚	2002	32	32
牵肠挂肚	2001	15	15
牵挂	year	sum(match_count)	sum(volume_count)
牵挂	2008	2871	1644
牵挂	2007	2370	1515
牵挂	2006	2949	1988
牵挂	2005	3193	2186
牵挂	2004	2580	1688
牵挂	2003	2422	1535
牵挂	2002	2614	1772
牵挂	2001	2411	1617
敲边鼓	year	sum(match_count)	sum(volume_count)
敲边鼓	2008	9	9
敲边鼓	2007	1	1
敲边鼓	2006	3	3
敲边鼓	2005	9	9
敲边鼓	2004	2	2
敲边鼓	2003	4	4
敲边鼓	2002	4	4
敲边鼓	2001	4	4
瞧得起	year	sum(match_count)	sum(volume_count)
瞧得起	2008	7	7
瞧得起	2007	16	16
瞧得起	2006	22	22
瞧得起	2005	16	16
瞧得起	2004	6	6
瞧得起	2003	13	11
瞧得起	2002	26	26
瞧得起	2001	15	15
钦	year	sum(match_count)	sum(volume_count)
钦	2008	598	432
钦	2007	1024	481
钦	2006	1018	579
钦	2005	1044	665
钦	2004	968	658
钦	2003	1278	806
钦	2002	1026	701
钦	2001	1186	717
钦佩	year	sum(match_count)	sum(volume_count)
钦佩	2008	2870	2023
钦佩	2007	3180	2270
钦佩	2006	4428	3199
钦佩	2005	4912	3568
钦佩	2004	4218	3001
钦佩	2003	3786	2712
钦佩	2002	4654	3201
钦佩	2001	4212	2886
亲热	year	sum(match_count)	sum(volume_count)
亲热	2008	218	194
亲热	2007	262	231
亲热	2006	382	337
亲热	2005	476	414
亲热	2004	364	322
亲热	2003	308	277
亲热	2002	387	357
亲热	2001	400	379
轻快	year	sum(match_count)	sum(volume_count)
轻快	2008	818	671
轻快	2007	898	683
轻快	2006	1224	975
轻快	2005	1516	1237
轻快	2004	1160	956
轻快	2003	1150	908
轻快	2002	1200	993
轻快	2001	1144	897
倾慕	year	sum(match_count)	sum(volume_count)
倾慕	2008	56	54
倾慕	2007	76	72
倾慕	2006	94	93
倾慕	2005	130	128
倾慕	2004	93	92
倾慕	2003	66	65
倾慕	2002	116	115
倾慕	2001	76	74
倾向	year	sum(match_count)	sum(volume_count)
倾向	2008	140644	12623
倾向	2007	151662	13776
倾向	2006	209944	21580
倾向	2005	232474	24037
倾向	2004	201466	20365
倾向	2003	186642	18203
倾向	2002	194298	18953
倾向	2001	185154	17495
倾心	year	sum(match_count)	sum(volume_count)
倾心	2008	1862	1475
倾心	2007	1725	1425
倾心	2006	2272	1922
倾心	2005	2875	2380
倾心	2004	2295	1869
倾心	2003	2094	1672
倾心	2002	2751	1949
倾心	2001	2218	1826
情愿	year	sum(match_count)	sum(volume_count)
情愿	2008	1921	1459
情愿	2007	2026	1519
情愿	2006	2905	2184
情愿	2005	3237	2556
情愿	2004	2837	2127
情愿	2003	2614	2018
情愿	2002	2909	2200
情愿	2001	2624	2058
庆	year	sum(match_count)	sum(volume_count)
庆	2008	10810	3910
庆	2007	14830	4345
庆	2006	17740	5853
庆	2005	20114	6680
庆	2004	16364	5545
庆	2003	15266	5158
庆	2002	12164	5300
庆	2001	14620	5178
庆贺	year	sum(match_count)	sum(volume_count)
庆贺	2008	2862	1921
庆贺	2007	3096	2078
庆贺	2006	4354	2999
庆贺	2005	4676	3252
庆贺	2004	4234	2980
庆贺	2003	3966	2699
庆贺	2002	4574	2995
庆贺	2001	4372	2952
庆幸	year	sum(match_count)	sum(volume_count)
庆幸	2008	4998	2989
庆幸	2007	4780	2975
庆幸	2006	6342	4293
庆幸	2005	7470	4816
庆幸	2004	5926	3933
庆幸	2003	5220	3485
庆幸	2002	6204	4124
庆幸	2001	6006	3939
庆祝	year	sum(match_count)	sum(volume_count)
庆祝	2008	26124	6581
庆祝	2007	33328	7153
庆祝	2006	39166	9879
庆祝	2005	48102	11322
庆祝	2004	36324	9995
庆祝	2003	39988	9099
庆祝	2002	41912	9688
庆祝	2001	46594	9367
圈定	year	sum(match_count)	sum(volume_count)
圈定	2008	482	411
圈定	2007	672	519
圈定	2006	792	644
圈定	2005	839	735
圈定	2004	644	585
圈定	2003	581	504
圈定	2002	677	556
圈定	2001	540	443
热心	year	sum(match_count)	sum(volume_count)
热心	2008	7856	4843
热心	2007	8066	5031
热心	2006	11044	7121
热心	2005	13614	8419
热心	2004	10878	6791
热心	2003	10626	6352
热心	2002	11860	7262
热心	2001	10936	6519
认	year	sum(match_count)	sum(volume_count)
认	2008	203630	14607
认	2007	219904	16167
认	2006	268592	25928
认	2005	287548	29142
认	2004	240596	23617
认	2003	218688	21073
认	2002	219504	22236
认	2001	215300	20215
认可	year	sum(match_count)	sum(volume_count)
认可	2008	60768	10883
认可	2007	70998	12110
认可	2006	99562	18535
认可	2005	103838	20305
认可	2004	87942	16112
认可	2003	72672	14369
认可	2002	61862	14438
认可	2001	53748	12997
融融	year	sum(match_count)	sum(volume_count)
融融	2008	7	7
融融	2007	11	11
融融	2006	16	10
融融	2005	16	15
融融	2004	7	7
融融	2003	6	6
融融	2002	10	10
融融	2001	17	17
容	year	sum(match_count)	sum(volume_count)
容	2008	68704	13217
容	2007	74408	14717
容	2006	102482	23999
容	2005	115856	27093
容	2004	92940	21771
容	2003	87232	19874
容	2002	92128	21007
容	2001	88358	19125
容许	year	sum(match_count)	sum(volume_count)
容许	2008	7042	3384
容许	2007	7613	3661
容许	2006	12550	5861
容许	2005	14476	6509
容许	2004	11498	5410
容许	2003	12611	5204
容许	2002	13156	5568
容许	2001	12782	5299
如意	year	sum(match_count)	sum(volume_count)
如意	2008	1825	1451
如意	2007	2196	1513
如意	2006	2736	2121
如意	2005	3070	2304
如意	2004	2791	1829
如意	2003	2547	1732
如意	2002	2949	2114
如意	2001	2437	1912
如愿以偿	year	sum(match_count)	sum(volume_count)
如愿以偿	2008	1210	996
如愿以偿	2007	1178	1008
如愿以偿	2006	1902	1546
如愿以偿	2005	2180	1785
如愿以偿	2004	1939	1586
如愿以偿	2003	1700	1357
如愿以偿	2002	2145	1736
如愿以偿	2001	1820	1472
入迷	year	sum(match_count)	sum(volume_count)
入迷	2008	58	54
入迷	2007	56	56
入迷	2006	62	61
入迷	2005	82	80
入迷	2004	104	95
入迷	2003	58	56
入迷	2002	84	78
入迷	2001	59	57
入魔	year	sum(match_count)	sum(volume_count)
入魔	2008	30	30
入魔	2007	54	52
入魔	2006	74	66
入魔	2005	75	69
入魔	2004	83	79
入魔	2003	46	44
入魔	2002	64	58
入魔	2001	62	56
入神	year	sum(match_count)	sum(volume_count)
入神	2008	32	30
入神	2007	42	37
入神	2006	80	70
入神	2005	78	71
入神	2004	56	56
入神	2003	66	64
入神	2002	58	56
入神	2001	78	78
赏	year	sum(match_count)	sum(volume_count)
赏	2008	6904	3885
赏	2007	6948	3952
赏	2006	9602	5828
赏	2005	9994	6256
赏	2004	8902	5566
赏	2003	8764	5125
赏	2002	9382	5662
赏	2001	9302	5312
赏识	year	sum(match_count)	sum(volume_count)
赏识	2008	3447	2294
赏识	2007	3540	2431
赏识	2006	5447	3497
赏识	2005	6060	4024
赏识	2004	5094	3432
赏识	2003	4350	2859
赏识	2002	4774	3312
赏识	2001	4420	3029
尚	year	sum(match_count)	sum(volume_count)
尚	2008	74206	11173
尚	2007	80756	12377
尚	2006	120476	19380
尚	2005	130468	21456
尚	2004	113944	18074
尚	2003	106166	16275
尚	2002	114656	17114
尚	2001	109590	15967
奢望	year	sum(match_count)	sum(volume_count)
奢望	2008	726	651
奢望	2007	849	762
奢望	2006	1065	954
奢望	2005	1190	1074
奢望	2004	1005	919
奢望	2003	904	823
奢望	2002	962	879
奢望	2001	930	853
伸张	year	sum(match_count)	sum(volume_count)
伸张	2008	1984	1429
伸张	2007	2498	1781
伸张	2006	3222	2256
伸张	2005	3361	2427
伸张	2004	2942	2042
伸张	2003	2569	1845
伸张	2002	3067	2226
伸张	2001	2811	2125
神往	year	sum(match_count)	sum(volume_count)
神往	2008	1336	1114
神往	2007	1342	1089
神往	2006	1913	1547
神往	2005	1986	1656
神往	2004	2000	1567
神往	2003	1828	1402
神往	2002	1972	1543
神往	2001	1851	1500
盛赞	year	sum(match_count)	sum(volume_count)
盛赞	2008	767	654
盛赞	2007	601	527
盛赞	2006	878	757
盛赞	2005	1015	880
盛赞	2004	942	787
盛赞	2003	815	717
盛赞	2002	872	741
盛赞	2001	828	680
施礼	year	sum(match_count)	sum(volume_count)
施礼	2008	18	16
施礼	2007	16	16
施礼	2006	14	14
施礼	2005	36	36
施礼	2004	22	22
施礼	2003	22	22
施礼	2002	26	26
施礼	2001	36	24
手舞足蹈	year	sum(match_count)	sum(volume_count)
手舞足蹈	2008	39	39
手舞足蹈	2007	42	42
手舞足蹈	2006	54	54
手舞足蹈	2005	72	69
手舞足蹈	2004	46	46
手舞足蹈	2003	39	39
手舞足蹈	2002	82	79
手舞足蹈	2001	72	60
首肯	year	sum(match_count)	sum(volume_count)
首肯	2008	740	676
首肯	2007	796	712
首肯	2006	1158	1055
首肯	2005	1400	1267
首肯	2004	1178	1012
首肯	2003	1016	917
首肯	2002	1321	1121
首肯	2001	1100	979
守候	year	sum(match_count)	sum(volume_count)
守候	2008	902	684
守候	2007	810	606
守候	2006	992	802
守候	2005	1027	833
守候	2004	912	688
守候	2003	821	642
守候	2002	886	674
守候	2001	905	697
守岁	year	sum(match_count)	sum(volume_count)
守岁	2008	22	20
守岁	2007	36	29
守岁	2006	34	32
守岁	2005	38	32
守岁	2004	20	16
守岁	2003	38	31
守岁	2002	34	23
守岁	2001	44	42
